"ANIO","MES","CASO","ESTADO","TIPO","ACTIVIDAD","FASE_CASO_ACTIVO","EMPRESA","MOMENTO_DIALOGO","MECANISMO_DIALOGO","HECHO_VIOLENCIA","PARTICIPACION_DP_DIALOGO","DIALOGO_POST_CRISIS","COMPETENCIA_GOBIERNO","PRESENCIA_DP","MULTIRREGION_NACIONAL","PAIS","DEPARTAMENTO","UBIGEO_DEPARTAMENTO","PROVINCIA","UBIGEO_PROVINCIA","DISTRITO","UBIGEO_DISTRITO","LOCALIDAD","OTROS_LUGARES","DIRECCION","Fases activos"
2023,11,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2023,12,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú La Convención Quellouno",
2024,1,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,2,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,3,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,4,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,5,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,6,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,7,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,8,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,9,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,10,"Quellouno - Yanatile","Latente","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
2024,11,"Quellouno - Yanatile","Retirado","Demarcación territorial",,,,,,"No",,"No","Poder legislativo","Solo Monitoreo",,"Perú","Cusco","08","La Convención","0809","Quellouno","080906",,"Región Cusco, provincia de Calca, distrito de Yanatile","Perú Cusco La Convención Quellouno",
